Source,Target,Type,Id,Label,timeset,Weight
GamalSultan1,ElBaradei,Directed,394825,,,1
GamalSultan1,ELHAMBADER1,Directed,394824,,,1
GamalSultan1,essamheggy,Directed,394821,,,1
GamalSultan1,ghadaoueiss,Directed,394812,,,1
GamalSultan1,halhomaid,Directed,394810,,,1
GamalSultan1,ismail_yasa,Directed,394802,,,1
GamalSultan1,jaberalharmi,Directed,394801,,,1
GamalSultan1,jamalrayyan,Directed,394800,,,1
GamalSultan1,JnAlMarri,Directed,394799,,,1
GamalSultan1,k7ybnd99,Directed,394796,,,1
GamalSultan1,kdriyadh,Directed,394793,,,1
GamalSultan1,LibyanBentBladi,Directed,394788,,,1
GamalSultan1,liliandaoud,Directed,394787,,,1
GamalSultan1,M_nasseraly,Directed,394785,,,1
GamalSultan1,MALHACHIMI,Directed,394779,,,1
GamalSultan1,Mehmetcanbekli1,Directed,394774,,,1
GamalSultan1,moatazmatar,Directed,394771,,,1
GamalSultan1,moawady,Directed,394770,,,1
GamalSultan1,MohammedMAHSOOB,Directed,394769,,,1
GamalSultan1,MohsenAlAwajy,Directed,394768,,,1
GamalSultan1,mosa_abumarzook,Directed,394766,,,1
GamalSultan1,Nadiaglory,Directed,394763,,,1
GamalSultan1,Rawaak,Directed,394756,,,1
GamalSultan1,saadiahmufarreh,Directed,394753,,,1
GamalSultan1,Saif_abdelfatah,Directed,394751,,,1
GamalSultan1,salehelnaami,Directed,394749,,,1
GamalSultan1,SamarDJarrah,Directed,394745,,,1
GamalSultan1,samykamaleldeen,Directed,394744,,,1
GamalSultan1,selimazouz1,Directed,394743,,,1
GamalSultan1,shabab6april,Directed,394742,,,1
GamalSultan1,soltan,Directed,394741,,,1
GamalSultan1,talaatromaih,Directed,394739,,,1
GamalSultan1,TamimBinHamad,Directed,394738,,,1
GamalSultan1,w2me,Directed,394737,,,1
GamalSultan1,WajdWaqfi,Directed,394736,,,1
GamalSultan1,wassilaoulmi,Directed,394735,,,1
GamalSultan1,youssef_hussen,Directed,394732,,,1
GamalSultan1,ZahidGol,Directed,394731,,,1
NasserAlajmi89,GamalSultan1,Directed,486901,,,1
Hudhaif9,GamalSultan1,Directed,408888,,,1
fahadlghofaili,GamalSultan1,Directed,386125,,,1
drassagheer,GamalSultan1,Directed,378936,,,1
AlhawaliAa,GamalSultan1,Directed,331414,,,1
mu7aqiq20,SamarDJarrah,Directed,478229,,,1
mahwe311,SamarDJarrah,Directed,446575,,,1
Khaledkhoja,SamarDJarrah,Directed,429396,,,1
iabomar,SamarDJarrah,Directed,412298,,,1
Husain_Alq,SamarDJarrah,Directed,409633,,,1
Hudhaif9,SamarDJarrah,Directed,408570,,,1
fahadlghofaili,SamarDJarrah,Directed,385922,,,1
Alsamhouri,SamarDJarrah,Directed,339322,,,1
AlhawaliAa,SamarDJarrah,Directed,331174,,,1
mujtahidvideo,Alya_Alhwaiti,Directed,479545,,,1
mu7aqiq20,Alya_Alhwaiti,Directed,478289,,,1
M_alumri,Alya_Alhwaiti,Directed,443008,,,1
islamicommapart,Alya_Alhwaiti,Directed,419497,,,1
Husain_Alq,Alya_Alhwaiti,Directed,409823,,,1
fahadlghofaili,Alya_Alhwaiti,Directed,386240,,,1
AlhawaliAa,Alya_Alhwaiti,Directed,331547,,,1
MajedAlasmariAP,EbrahimGasuda,Directed,1047,,,1
Kh_OZ,EbrahimGasuda,Directed,427227,,,1
Husain_Alq,EbrahimGasuda,Directed,409770,,,1
Hudhaif9,EbrahimGasuda,Directed,408927,,,1
fahadlghofaili,EbrahimGasuda,Directed,386154,,,1
drassagheer,EbrahimGasuda,Directed,378949,,,1
AlshimaaMorsi,EbrahimGasuda,Directed,341198,,,1
Kh_OZ,emad_badish,Directed,427218,,,1
Husain_Alq,emad_badish,Directed,409768,,,1
Hudhaif9,emad_badish,Directed,408918,,,1
fahadlghofaili,emad_badish,Directed,386150,,,1
MajedAlasmariAP,ALMURAQB_ASSAD,Directed,1671,,,1
M_alumri,ALMURAQB_ASSAD,Directed,443022,,,1
Hudhaif9,ALMURAQB_ASSAD,Directed,409040,,,1
fahadlghofaili,ALMURAQB_ASSAD,Directed,386259,,,1
AlhawaliAa,ALMURAQB_ASSAD,Directed,331564,,,1
MajedAlasmariAP,Abdulaziz_Hmadi,Directed,1333,,,1
mohammed_slman,Abdulaziz_Hmadi,Directed,468095,,,1
merqazzz,Abdulaziz_Hmadi,Directed,455159,,,1
islamicommapart,Abdulaziz_Hmadi,Directed,419585,,,1
Hudhaif9,Abdulaziz_Hmadi,Directed,409129,,,1
alzuair,Abdulaziz_Hmadi,Directed,342546,,,1
Alsamhouri,Abdulaziz_Hmadi,Directed,339590,,,1
abanaemah,Abdulaziz_Hmadi,Directed,299655,,,1
mujtahidvideo,Mrbrary,Directed,479513,,,1
mu7aqiq20,Mrbrary,Directed,478245,,,1
mohammed_slman,Mrbrary,Directed,467915,,,1
mahwe311,Mrbrary,Directed,446597,,,1
Husain_Alq,Mrbrary,Directed,409681,,,1
fahadlghofaili,Mrbrary,Directed,386000,,,1
abanaemah,Mrbrary,Directed,299344,,,1
AYS_300,KingSalman,Directed,359406,,,1
Alsamhouri,KingSalman,Directed,339404,,,1
abanaemah,KingSalman,Directed,299393,,,1
mohammed_slman,tfrabiah,Directed,467836,,,1
lawyerasim,tfrabiah,Directed,437855,,,1
islamicommapart,tfrabiah,Directed,419138,,,1
fahadlghofaili,tfrabiah,Directed,385891,,,1
abanaemah,tfrabiah,Directed,299247,,,1
MajedAlasmariAP,AboShla5Libraly,Directed,1128,,,1
mohammed_slman,AboShla5Libraly,Directed,468087,,,1
lawyerasim,A_AlAthbah,Directed,437992,,,1
islamicommapart,A_AlAthbah,Directed,419592,,,1
Husain_Alq,A_AlAthbah,Directed,409885,,,1
Hudhaif9,A_AlAthbah,Directed,409144,,,1
fahadlghofaili,A_AlAthbah,Directed,386340,,,1
drassagheer,A_AlAthbah,Directed,379016,,,1
Alsamhouri,A_AlAthbah,Directed,339599,,,1
mohammed_slman,talaatromaih,Directed,467841,,,1
lawyerasim,talaatromaih,Directed,437857,,,1
Kh_OZ,talaatromaih,Directed,426921,,,1
lawyerasim,dralabdullatif,Directed,437930,,,1
MediaCenterAA,Anas7asan,Directed,453946,,,1
M_alumri,Anas7asan,Directed,443002,,,1
AlshimaaMorsi,Anas7asan,Directed,341289,,,1
MajedAlasmariAP,Policy45,Directed,1015,,,1
mohammed_slman,Policy45,Directed,467890,,,1
mahwe311,Policy45,Directed,446586,,,1
lawyerasim,Policy45,Directed,437872,,,1
Khaledkhoja,Policy45,Directed,429411,,,1
Kh_OZ,Policy45,Directed,426998,,,1
islamicommapart,Policy45,Directed,419221,,,1
fahadlghofaili,Policy45,Directed,385961,,,1
drkhdar,Policy45,Directed,379536,,,1
Alsamhouri,Policy45,Directed,339344,,,1
mohammed_slman,halhomaid,Directed,467981,,,1
lawyerasim,halhomaid,Directed,437911,,,1
AYS_300,halhomaid,Directed,359431,,,1
lawyerasim,drsunhat,Directed,437923,,,1
Abubelal_1951,drsunhat,Directed,314133,,,1
abanaemah,drsunhat,Directed,299471,,,1
jamilfarsi,altriri,Directed,422055,,,1
alzuair,altriri,Directed,342481,,,1
abanaemah,altriri,Directed,299577,,,1
MajedAlasmariAP,alrotayyan,Directed,937,,,1
mohammed_slman,alrotayyan,Directed,468042,,,1
mahwe311,alrotayyan,Directed,446669,,,1
jamilfarsi,alrotayyan,Directed,422057,,,1
islamicommapart,alrotayyan,Directed,419507,,,1
fahadlghofaili,alrotayyan,Directed,386250,,,1
drkhdar,alrotayyan,Directed,379562,,,1
dareiainfo,alrotayyan,Directed,375608,,,1
AYS_300,alrotayyan,Directed,359498,,,1
AlshimaaMorsi,alrotayyan,Directed,341304,,,1
Alsamhouri,alrotayyan,Directed,339529,,,1
abukhald100,alrotayyan,Directed,314623,,,1
Abubelal_1951,alrotayyan,Directed,314158,,,1
abanaemah,alrotayyan,Directed,299584,,,1
mohammed_slman,almodifer,Directed,468047,,,1
merqazzz,almodifer,Directed,455148,,,1
fahadlghofaili,almodifer,Directed,386261,,,1
dareiainfo,almodifer,Directed,375611,,,1
alzuair,almodifer,Directed,342491,,,1
abanaemah,almodifer,Directed,299600,,,1
Husain_Alq,Turki_Homaidan,Directed,409608,,,1
alzuair,Turki_Homaidan,Directed,342237,,,1
LayanGCC,Ms3don,Directed,438038,,,1
islamicommapart,NabilAlawadhy,Directed,419250,,,1
Husain_Alq,NabilAlawadhy,Directed,409672,,,1
abanaemah,NabilAlawadhy,Directed,299331,,,1
islamicommapart,drr_44,Directed,419404,,,1
drkhdar,drr_44,Directed,379550,,,1
abukhald100,drr_44,Directed,314602,,,1
Abubelal_1951,drr_44,Directed,314134,,,1
MajedAlasmariAP,MohsenAlAwajy,Directed,957,,,1
mohammed_slman,MohsenAlAwajy,Directed,467918,,,1
lawyerasim,MohsenAlAwajy,Directed,437882,,,1
jamilfarsi,MohsenAlAwajy,Directed,421985,,,1
islamicommapart,MohsenAlAwajy,Directed,419267,,,1
Husain_Alq,MohsenAlAwajy,Directed,409683,,,1
AYS_300,MohsenAlAwajy,Directed,359374,,,1
alzuair,MohsenAlAwajy,Directed,342309,,,1
abukhald100,MohsenAlAwajy,Directed,314571,,,1
Abubelal_1951,MohsenAlAwajy,Directed,314104,,,1
abanaemah,MohsenAlAwajy,Directed,299348,,,1
lawyerasim,dr_almuqbil,Directed,437934,,,1
lawyerasim,abulojain1,Directed,437985,,,1
fahadlghofaili,abulojain1,Directed,386322,,,1
alzuair,abulojain1,Directed,342529,,,1
abanaemah,abulojain1,Directed,299640,,,1
lawyerasim,falsunaidy,Directed,437917,,,1
abanaemah,falsunaidy,Directed,299455,,,1
AlshimaaMorsi,933556265,Directed,564150,,,1
AlshimaaMorsi,933556568,Directed,567297,,,1
AlshimaaMorsi,933556244,Directed,563799,,,1
AlshimaaMorsi,933557079,Directed,574182,,,1
AlshimaaMorsi,933557123,Directed,574769,,,1
AlshimaaMorsi,933557400,Directed,578196,,,1
AlshimaaMorsi,933557432,Directed,578631,,,1
AlshimaaMorsi,933556634,Directed,568275,,,1
AlshimaaMorsi,933557347,Directed,577158,,,1
AlshimaaMorsi,933557363,Directed,577419,,,1
AlshimaaMorsi,933556831,Directed,571608,,,1
AlshimaaMorsi,933557265,Directed,575960,,,1
AlshimaaMorsi,3yyash,Directed,341416,,,1
AlshimaaMorsi,A_Abdelmonem82,Directed,341410,,,1
AlshimaaMorsi,abazeid89,Directed,341401,,,1
AlshimaaMorsi,AbdallahMarouf,Directed,341397,,,1
AlshimaaMorsi,Abdulla_Alamadi,Directed,341392,,,1
AlshimaaMorsi,Abdurrahmanezz,Directed,341386,,,1
AlshimaaMorsi,abohamzahasanat,Directed,341380,,,1
AlshimaaMorsi,abosaleh95,Directed,341379,,,1
AlshimaaMorsi,abuhilalah,Directed,341376,,,1
AlshimaaMorsi,adab,Directed,341373,,,1
AlshimaaMorsi,AgnesCallamard,Directed,341368,,,1
AlshimaaMorsi,AJA_Egypt,Directed,341343,,,1
AlshimaaMorsi,alfarhan,Directed,341326,,,1
AlshimaaMorsi,alhawaly20,Directed,341325,,,1
AlshimaaMorsi,AliAAlkandari,Directed,341322,,,1
AlshimaaMorsi,almoatbi,Directed,341314,,,1
AlshimaaMorsi,almuharrmi,Directed,341310,,,1
AlshimaaMorsi,alrahbi5,Directed,341305,,,1
AlshimaaMorsi,alshehri101,Directed,341302,,,1
AlshimaaMorsi,ALSHEHRI89,Directed,341301,,,1
AlshimaaMorsi,althani_faisal,Directed,341300,,,1
AlshimaaMorsi,ammar_011,Directed,341294,,,1
AlshimaaMorsi,amr_darrag,Directed,341292,,,1
AlshimaaMorsi,anasaldogheim,Directed,341288,,,1
AlshimaaMorsi,aref_hijjawi,Directed,341271,,,1
AlshimaaMorsi,ayman_shweky,Directed,341261,,,1
AlshimaaMorsi,AzzamTamimi,Directed,341254,,,1
AlshimaaMorsi,Bothayna_AlEssa,Directed,341243,,,1
AlshimaaMorsi,ChahdaJalal,Directed,341238,,,1
AlshimaaMorsi,davut1374,Directed,341229,,,1
AlshimaaMorsi,Dima_Khatib,Directed,341227,,,1
AlshimaaMorsi,drassagheer,Directed,341215,,,1
AlshimaaMorsi,Drbakkar,Directed,341214,,,1
AlshimaaMorsi,EHSANFAKEEH,Directed,341194,,,1
AlshimaaMorsi,eng_alkandari,Directed,341183,,,1
AlshimaaMorsi,essamashafy,Directed,341180,,,1
AlshimaaMorsi,essamheggy,Directed,341179,,,1
AlshimaaMorsi,France24_ar,Directed,341161,,,1
AlshimaaMorsi,gamal_helal,Directed,341159,,,1
AlshimaaMorsi,gamalalmoliky,Directed,341158,,,1
AlshimaaMorsi,ghadaoueiss,Directed,341156,,,1
AlshimaaMorsi,ghadaslman,Directed,341155,,,1
AlshimaaMorsi,hanadyhalawani,Directed,341146,,,1
AlshimaaMorsi,HatoonALFASSI,Directed,341139,,,1
AlshimaaMorsi,hayaalshatti,Directed,341138,,,1
AlshimaaMorsi,HaYatElYaMaNi,Directed,341137,,,1
AlshimaaMorsi,HS__mz,Directed,341129,,,1
AlshimaaMorsi,IlhanMN,Directed,341118,,,1
AlshimaaMorsi,islamakel,Directed,341114,,,1
AlshimaaMorsi,jaberalharmi,Directed,341107,,,1
AlshimaaMorsi,jamalrayyan,Directed,341103,,,1
AlshimaaMorsi,JnAlMarri,Directed,341100,,,1
AlshimaaMorsi,khadeja_ahmad1,Directed,341093,,,1
AlshimaaMorsi,Khalilalanani,Directed,341086,,,1
AlshimaaMorsi,M_nasseraly,Directed,341065,,,1
AlshimaaMorsi,madwar_siba,Directed,341061,,,1
AlshimaaMorsi,Maher_Ameer_,Directed,341056,,,1
AlshimaaMorsi,melhamy,Directed,341039,,,1
AlshimaaMorsi,mercan_resifi,Directed,341038,,,1
AlshimaaMorsi,MiddleEastMnt,Directed,341031,,,1
AlshimaaMorsi,moatazmatar,Directed,341029,,,1
AlshimaaMorsi,MohammedMAHSOOB,Directed,341025,,,1
AlshimaaMorsi,mosa_abumarzook,Directed,341017,,,1
AlshimaaMorsi,mskhafagi,Directed,341003,,,1
AlshimaaMorsi,MuhammadMorsi,Directed,341000,,,1
AlshimaaMorsi,MunaHawwa,Directed,340998,,,1
AlshimaaMorsi,Nadiaglory,Directed,340993,,,1
AlshimaaMorsi,NihadAwad,Directed,340980,,,1
AlshimaaMorsi,ObaidDh,Directed,340970,,,1
AlshimaaMorsi,OlaAlfares,Directed,340968,,,1
AlshimaaMorsi,omayyajoha,Directed,340961,,,1
AlshimaaMorsi,rachidgholam,Directed,340932,,,1
AlshimaaMorsi,Rawaak,Directed,340927,,,1
AlshimaaMorsi,saadiahmufarreh,Directed,340916,,,1
AlshimaaMorsi,saidelhaj,Directed,340913,,,1
AlshimaaMorsi,salahkhashoggi,Directed,340912,,,1
AlshimaaMorsi,Saleh_mass,Directed,340910,,,1
AlshimaaMorsi,salehelnaami,Directed,340908,,,1
AlshimaaMorsi,sarahleah1,Directed,340900,,,1
AlshimaaMorsi,shkhDadaw,Directed,340885,,,1
AlshimaaMorsi,soltan,Directed,340879,,,1
AlshimaaMorsi,SultanAlQassemi,Directed,340874,,,1
AlshimaaMorsi,TamimBinHamad,Directed,340868,,,1
AlshimaaMorsi,tounsiahourra,Directed,340857,,,1
AlshimaaMorsi,tragency1,Directed,340856,,,1
AlshimaaMorsi,UNarabic,Directed,340851,,,1
AlshimaaMorsi,waiel65,Directed,340843,,,1
AlshimaaMorsi,wassilaoulmi,Directed,340834,,,1
AlshimaaMorsi,youssef_hussen,Directed,340817,,,1
AlhawaliAa,AlshimaaMorsi,Directed,331553,,,1
MajedAlasmariAP,alhawaly20,Directed,1152,,,1
mahwe311,alhawaly20,Directed,446672,,,1
islamicommapart,alhawaly20,Directed,419531,,,1
AlhawaliAa,alhawaly20,Directed,331576,,,1
abanaemah,alhawaly20,Directed,299611,,,1
NasserAlajmi89,alfarhan,Directed,487140,,,1
mohammed_slman,alfarhan,Directed,468063,,,1
merqazzz,alfarhan,Directed,455152,,,1
jamilfarsi,alfarhan,Directed,422065,,,1
islamicommapart,alfarhan,Directed,419537,,,1
eisa81617,alfarhan,Directed,381779,,,1
AYS_300,alfarhan,Directed,359515,,,1
AlhawaliAa,alfarhan,Directed,331581,,,1
abukhald100,alfarhan,Directed,314632,,,1
Abubelal_1951,alfarhan,Directed,314167,,,1
abanaemah,alfarhan,Directed,299616,,,1
lawyerasim,ammar_011,Directed,437957,,,1
iabomar,ammar_011,Directed,412464,,,1
NasserAlajmi89,almoatbi,Directed,487112,,,1
lawyerasim,almoatbi,Directed,437967,,,1
Alsamhouri,almoatbi,Directed,339536,,,1
merqazzz,althani_faisal,Directed,455145,,,1
malmatarq8,althani_faisal,Directed,449242,,,1
mahwe311,althani_faisal,Directed,446666,,,1
drassagheer,althani_faisal,Directed,378983,,,1
Alsamhouri,althani_faisal,Directed,339525,,,1
AlhawaliAa,althani_faisal,Directed,331550,,,1
mohammed_slman,shkhDadaw,Directed,467852,,,1
Husain_Alq,shkhDadaw,Directed,409622,,,1
AlhawaliAa,shkhDadaw,Directed,331148,,,1
MajedAlasmariAP,abuhilalah,Directed,947,,,1
mahwe311,abuhilalah,Directed,446689,,,1
Hudhaif9,abuhilalah,Directed,409107,,,1
fahadlghofaili,abuhilalah,Directed,386324,,,1
drassagheer,abuhilalah,Directed,379006,,,1
Alsamhouri,abuhilalah,Directed,339578,,,1
AlhawaliAa,abuhilalah,Directed,331619,,,1
Hudhaif9,tragency1,Directed,408492,,,1
fahadlghofaili,tragency1,Directed,385883,,,1
islamicommapart,MuhammadMorsi,Directed,419254,,,1
Abubelal_1951,MuhammadMorsi,Directed,314100,,,1
abanaemah,MuhammadMorsi,Directed,299339,,,1
NasserAlajmi89,alshehri101,Directed,487095,,,1
mohammed_slman,alshehri101,Directed,468040,,,1
mahwe311,alshehri101,Directed,446668,,,1
mohammed_slman,adab,Directed,468081,,,1
jamilfarsi,adab,Directed,422073,,,1
islamicommapart,adab,Directed,419567,,,1
Abubelal_1951,adab,Directed,314178,,,1
MajedAlasmariAP,abohamzahasanat,Directed,1000,,,1
Hudhaif9,abohamzahasanat,Directed,409117,,,1
AlhawaliAa,abohamzahasanat,Directed,331627,,,1
madwar_siba,933557400,Directed,578003,,,10
MajedAlasmariAP,salehelnaami,Directed,953,,,1
MediaCenterAA,salehelnaami,Directed,453682,,,1
mahwe311,salehelnaami,Directed,446576,,,1
M_alumri,salehelnaami,Directed,442716,,,1
Khaledkhoja,salehelnaami,Directed,429399,,,1
iabomar,salehelnaami,Directed,412303,,,1
Husain_Alq,salehelnaami,Directed,409635,,,1
Hudhaif9,salehelnaami,Directed,408576,,,1
fahadlghofaili,salehelnaami,Directed,385926,,,1
drassagheer,salehelnaami,Directed,378885,,,1
Alsamhouri,salehelnaami,Directed,339325,,,1
AlhawaliAa,salehelnaami,Directed,331176,,,1
Alsamhouri,Maher_Ameer_,Directed,339389,,,1
NasserAlajmi89,tounsiahourra,Directed,486503,,,1
mahwe311,Dima_Khatib,Directed,446644,,,1
Hudhaif9,Dima_Khatib,Directed,408949,,,1
MediaCenterAA,Abdulla_Alamadi,Directed,454032,,,1
mahwe311,Abdulla_Alamadi,Directed,446696,,,1
M_alumri,Abdulla_Alamadi,Directed,443092,,,1
Kh_OZ,Abdulla_Alamadi,Directed,427418,,,1
Husain_Alq,Abdulla_Alamadi,Directed,409880,,,1
fahadlghofaili,Abdulla_Alamadi,Directed,386332,,,1
NasserAlajmi89,ObaidDh,Directed,486662,,,1
mohammed_slman,ObaidDh,Directed,467897,,,1
lawyerasim,ObaidDh,Directed,437876,,,1
Kh_OZ,ObaidDh,Directed,427011,,,1
iabomar,ObaidDh,Directed,412326,,,1
NasserAlajmi89,hayaalshatti,Directed,486871,,,1
LayanGCC,hayaalshatti,Directed,438068,,,1
Kh_OZ,hayaalshatti,Directed,427169,,,1
abanaemah,hayaalshatti,Directed,299433,,,1
Rasha_au,moatazmatar,Directed,512839,,,1
Husain_Alq,moatazmatar,Directed,409691,,,1
fahadlghofaili,moatazmatar,Directed,386014,,,1
drassagheer,moatazmatar,Directed,378909,,,1
abanaemah,moatazmatar,Directed,299359,,,1
NasserAlajmi89,Drbakkar,Directed,486967,,,1
fahadlghofaili,Drbakkar,Directed,386164,,,1
abanaemah,Drbakkar,Directed,299490,,,1
NasserAlajmi89,abosaleh95,Directed,487195,,,1
mohammed_slman,abosaleh95,Directed,468088,,,1
iabomar,abosaleh95,Directed,412497,,,1
Husain_Alq,abosaleh95,Directed,409873,,,1
Hudhaif9,abosaleh95,Directed,409115,,,1
Alsamhouri,abosaleh95,Directed,339582,,,1
AlhawaliAa,abosaleh95,Directed,331626,,,1
abanaemah,abosaleh95,Directed,299644,,,1
merqazzz,youssef_hussen,Directed,455086,,,1
Hudhaif9,youssef_hussen,Directed,408435,,,1
fahadlghofaili,youssef_hussen,Directed,385850,,,1
drassagheer,youssef_hussen,Directed,378868,,,1
NasserAlajmi89,HS__mz,Directed,486863,,,1
merqazzz,HS__mz,Directed,455125,,,1
M_alumri,HS__mz,Directed,442872,,,1
lawyerasim,HS__mz,Directed,437906,,,1
mohammed_slman,A_Abdelmonem82,Directed,468106,,,1
iabomar,NihadAwad,Directed,412328,,,1
NasserAlajmi89,abazeid89,Directed,487211,,,1
Khaledkhoja,abazeid89,Directed,429514,,,1
iabomar,abazeid89,Directed,412508,,,1
Khaledkhoja,Rawaak,Directed,429403,,,1
Hudhaif9,Rawaak,Directed,408606,,,1
fahadlghofaili,Rawaak,Directed,385949,,,1
fahadlghofaili,TamimBinHamad,Directed,385894,,,1
drassagheer,TamimBinHamad,Directed,378878,,,1
MajedAlasmariAP,gamalalmoliky,Directed,943,,,1
Hudhaif9,gamalalmoliky,Directed,408889,,,1
MajedAlasmariAP,Saleh_mass,Directed,1084,,,1
Kh_OZ,Saleh_mass,Directed,426960,,,1
AlhawaliAa,Saleh_mass,Directed,331177,,,1
mohammed_slman,ghadaslman,Directed,467984,,,1
NasserAlajmi89,saidelhaj,Directed,486596,,,1
mahwe311,saidelhaj,Directed,446579,,,1
M_alumri,saidelhaj,Directed,442719,,,1
lawyerasim,saidelhaj,Directed,437869,,,1
islamicommapart,saidelhaj,Directed,419190,,,1
iabomar,saidelhaj,Directed,412306,,,1
Husain_Alq,saidelhaj,Directed,409639,,,1
drassagheer,saidelhaj,Directed,378889,,,1
dareiainfo,saidelhaj,Directed,375584,,,1
NasserAlajmi89,khadeja_ahmad1,Directed,486816,,,1
malmatarq8,AliAAlkandari,Directed,449249,,,1
islamicommapart,salahkhashoggi,Directed,419188,,,1
Hudhaif9,salahkhashoggi,Directed,408579,,,1
m3takl_en,UNarabic,Directed,443646,,,1
islamicommapart,UNarabic,Directed,419121,,,1
Hudhaif9,UNarabic,Directed,408481,,,1
alzuair,UNarabic,Directed,342233,,,1
AlhawaliAa,UNarabic,Directed,331111,,,1
abukhald100,UNarabic,Directed,314554,,,1
Abdurrahmanezz,933556220,Directed,563558,,,10
Husain_Alq,hanadyhalawani,Directed,409750,,,1
LayanGCC,OlaAlfares,Directed,438031,,,1
Hudhaif9,OlaAlfares,Directed,408644,,,1
mahwe311,aref_hijjawi,Directed,446657,,,1
M_alumri,aref_hijjawi,Directed,442988,,,1
islamicommapart,aref_hijjawi,Directed,419474,,,1
iabomar,aref_hijjawi,Directed,412455,,,1
drassagheer,aref_hijjawi,Directed,378977,,,1
Alsamhouri,aref_hijjawi,Directed,339512,,,1
MajedAlasmariAP,alrahbi5,Directed,970,,,1
Hudhaif9,alrahbi5,Directed,409037,,,1
fahadlghofaili,alrahbi5,Directed,386251,,,1
AlhawaliAa,alrahbi5,Directed,331557,,,1
fahadlghofaili,ChahdaJalal,Directed,386189,,,1
drassagheer,ChahdaJalal,Directed,378964,,,1
mahwe311,JnAlMarri,Directed,446614,,,1
Hudhaif9,JnAlMarri,Directed,408808,,,1
fahadlghofaili,JnAlMarri,Directed,386067,,,1
drassagheer,JnAlMarri,Directed,378920,,,1
Alsamhouri,JnAlMarri,Directed,339419,,,1
AlhawaliAa,JnAlMarri,Directed,331349,,,1
Kh_OZ,jaberalharmi,Directed,427139,,,1
Hudhaif9,jaberalharmi,Directed,408818,,,1
fahadlghofaili,jaberalharmi,Directed,386075,,,1
drassagheer,jaberalharmi,Directed,378921,,,1
Alsamhouri,jaberalharmi,Directed,339425,,,1
MajedAlasmariAP,Saudis2018,Directed,1428,,,1
NasserAlajmi89,Saudis2018,Directed,486571,,,1
MediaCenterAA,Saudis2018,Directed,453671,,,1
M_alumri,Saudis2018,Directed,442703,,,1
Husain_Alq,Saudis2018,Directed,409628,,,1
fahadlghofaili,Saudis2018,Directed,385913,,,1
AlhawaliAa,Saudis2018,Directed,331161,,,1
islamicommapart,Shuounislamiya,Directed,419167,,,1
fahadlghofaili,Shuounislamiya,Directed,385909,,,1
Alsamhouri,Shuounislamiya,Directed,339310,,,1
AlhawaliAa,Shuounislamiya,Directed,331147,,,1
NasserAlajmi89,tabbta30,Directed,486529,,,1
MediaCenterAA,tabbta30,Directed,453659,,,1
mahwe311,tabbta30,Directed,446572,,,1
M_alumri,tabbta30,Directed,442690,,,1
fahadlghofaili,tabbta30,Directed,385898,,,1
AlhawaliAa,tabbta30,Directed,331130,,,1
Hudhaif9,Sh3aib,Directed,408546,,,1
AlhawaliAa,Sh3aib,Directed,331155,,,1
LayanGCC,ELHAMBADER1,Directed,438084,,,1
Kh_OZ,ELHAMBADER1,Directed,427221,,,1
M_alumri,GhanemAlmasarir,Directed,442895,,,1
islamicommapart,GhanemAlmasarir,Directed,419376,,,1
Husain_Alq,GhanemAlmasarir,Directed,409761,,,1
Hudhaif9,GhanemAlmasarir,Directed,408882,,,1
fahadlghofaili,GhanemAlmasarir,Directed,386123,,,1
DiasporaConfKsa,GhanemAlmasarir,Directed,376554,,,1
AlhawaliAa,GhanemAlmasarir,Directed,331408,,,1
M_alumri,davut1374,Directed,442951,,,1
iabomar,davut1374,Directed,412431,,,1
drassagheer,davut1374,Directed,378963,,,1
NasserAlajmi89,Prof_Yousif,Directed,486641,,,1
